UNIQUE_ID,no_hp_en,yes_hp_en,no_hp_en_2,yes_hp_en_2,no_hp_en_3,yes_hp_en_3,no_hp_svm,yes_hp_svm,no_hp_nn,yes_hp_nn,no_ret_yhp_en,yes_ret_yhp_en,no_ret_nhp_en,yes_ret_nhp_en,no_ret_yhp_nn,yes_ret_yhp_nn,no_ret_nhp_nn,yes_ret_nhp_nn,no_pg_yhp_en,yes_pg_yhp_en,no_pg_nhp_en,yes_pg_nhp_en,no_pg_yhp_nn,yes_pg_yhp_nn,no_pg_nhp_nn,yes_pg_nhp_nn,yes_ret_yhp_avg,yes_ret_nhp_avg,yes_ret_avg
232621120,0.5146671576323267,0.4853328423676733,0.5152613876960564,0.48473861230394355,0.38245614938635253,0.6175438506136475,0.6641360861625596,0.3358639138374404,0.5114889210404454,0.48851107895955465,0.3604366400343383,0.6395633599656617,0.46615847033325764,0.5338415296667424,0.45131579113568965,0.5486842088643104,0.48241511768959217,0.5175848823104079,0.6599189007645401,0.3400810992354599,0.7310111379994619,0.2689888620005381,0.5945987215197256,0.4054012784802744,0.5825875876003778,0.4174124123996223,0.594123784414986,0.5257132059885752,0.5599184952017806
244994904,0.4755205924247766,0.5244794075752234,0.4767265170898308,0.5232734829101692,0.5162394712055771,0.48376052879442283,0.5252816751221266,0.47471832487787335,0.4921873708757052,0.5078126291242947,0.38223785192743753,0.6177621480725625,0.5285169308028423,0.47148306919715766,0.45131579113568965,0.5486842088643104,0.5303418404668093,0.46965815953319073,0.6175429929520208,0.38245700704797925,0.7334976266630677,0.26650237333693233,0.5562696869223782,0.4437303130776217,0.592237112406426,0.4077628875935741,0.5832231784684364,0.4705706143651742,0.5268968964168053
244991647,0.6089745071082644,0.3910254928917356,0.6065387548298566,0.39346124517014336,0.5238091406798926,0.4761908593201074,0.6800926209231155,0.3199073790768845,0.5503173954524007,0.44968260454759934,0.3246314152939971,0.6753685847060029,0.45489703401462767,0.5451029659853723,0.3763301184386109,0.623669881561389,0.4995473545643272,0.5004526454356727,0.9014648546869442,0.09853514531305584,0.9185469751520885,0.08145302484791155,0.6710464922594482,0.3289535077405518,0.6919294892956548,0.30807051070434527,0.649519233133696,0.5227778057105226,0.5861485194221092
245185380,0.5990490016715795,0.40095099832842046,0.5987462243742455,0.4012537756257545,0.670750140474656,0.329249859525344,0.729740546577123,0.27025945342287705,0.5519258537126921,0.4480741462873079,0.4041234300331058,0.5958765699668942,0.5412046398866934,0.45879536011330657,0.45131579113568965,0.5486842088643104,0.5369211137034899,0.46307888629651006,0.7293408726572601,0.2706591273427399,0.6730521666437272,0.32694783335627275,0.6148556501914855,0.38514434980851453,0.5958154923544247,0.40418450764557534,0.5722803894156023,0.4609371232049083,0.5166087563102553
245091989,0.4679261489961325,0.5320738510038675,0.4675802665242055,0.5324197334757945,0.49958880055113253,0.5004111994488675,0.52105136821278,0.47894863178721997,0.48140569044707177,0.5185943095529283,0.41768914656751877,0.5823108534324812,0.524317076111428,0.47568292388857203,0.5217200896154494,0.4782799103845506,0.5700105217293167,0.4299894782706833,0.7177628536632903,0.2822371463367097,0.8265019909774493,0.17349800902255072,0.6052493774888135,0.3947506225111866,0.6414321401671617,0.3585678598328384,0.5302953819085159,0.45283620107962763,0.49156579149407176
245096151,0.6711786696781239,0.3288213303218761,0.6729707986565906,0.3270292013434094,0.8905307058337285,0.10946929416627145,0.6061234695492148,0.3938765304507852,0.5864251690596414,0.4135748309403585,0.3691471558325964,0.6308528441674036,0.5352013736264365,0.4647986263735635,0.3763301184386109,0.623669881561389,0.43556143966297445,0.5644385603370254,0.8448780395210603,0.15512196047893964,0.8430073981054778,0.15699260189452224,0.6626761046165851,0.33732389538341495,0.6594321060521053,0.3405678939478946,0.6272613628643964,0.5146185933552945,0.5709399781098454
245079388,0.6045660665112426,0.39543393348875744,0.6053317170730257,0.3946682829269743,0.6633242132421935,0.3366757867578065,0.6139320921495754,0.38606790785042455,0.5541485883057368,0.4458514116942633,0.416120668391461,0.583879331608539,0.5600200406428277,0.4399799593571723,0.43421047551219466,0.5657895244878053,0.5268810197293123,0.4731189802706876,0.5887335160174649,0.41126648398253507,0.5693285476729872,0.4306714523270127,0.536120563490328,0.46387943650967206,0.5382091563710841,0.4617908436289158,0.5748344280481721,0.45654946981392996,0.515691948931051
240065100,0.6669194718042664,0.33308052819573364,0.6679366274415381,0.33206337255846186,0.5686012560151489,0.4313987439848511,0.660723238449451,0.339276761550549,0.5968072042536905,0.40319279574630945,0.41950590895059525,0.5804940910494047,0.5244823444555166,0.47551765554448344,0.45131579113568965,0.5486842088643104,0.5193633288383256,0.48063667116167447,0.7058385003263328,0.2941614996736673,0.7082223134650436,0.2917776865349564,0.6133306948669907,0.3866693051330094,0.5851388047660044,0.41486119523399556,0.5645891499568576,0.4780771633530789,0.5213331566549683
245144704,0.6238679926028958,0.37613200739710423,0.6214858513707573,0.37851414862924276,0.6902533838093112,0.30974661619068883,0.6979293162852919,0.30207068371470813,0.5712890784291098,0.42871092157089014,0.4058461899115584,0.5941538100884416,0.5045477597156609,0.49545224028433904,0.43421047551219466,0.5657895244878053,0.5468747402349232,0.4531252597650767,0.507375183148975,0.492624816851025,0.4650397086675283,0.5349602913324717,0.4791070148802643,0.5208929851197356,0.4687218331528672,0.5312781668471328,0.5799716672881234,0.4742887500247079,0.5271302086564157
245026619,0.63588446157455,0.36411553842544997,0.6335690758164936,0.3664309241835065,0.5280800830299975,0.47191991697000246,0.6582276880358695,0.3417723119641305,0.576747552663837,0.42325244733616296,0.39696948612107164,0.6030305138789284,0.5933955477858859,0.4066044522141142,0.6893833330627509,0.31061666693724915,0.5709857750215828,0.42901422497841724,0.5697815689793687,0.4302184310206313,0.5326586603988046,0.46734133960119534,0.4775910642505066,0.5224089357494933,0.48143328515726275,0.5185667148427373,0.45682359040808873,0.4178093385962657,0.4373164645021772
244961199,0.6344807621258044,0.36551923787419555,0.6342163492352366,0.3657836507647634,0.8147342991504277,0.18526570084957225,0.5890821378210305,0.41091786217896953,0.5702813057425145,0.4297186942574856,0.40675606611554804,0.593243933884452,0.5033785452843516,0.4966214547156484,0.43421047551219466,0.5657895244878053,0.47208684713510807,0.5279131528648919,0.835109682400477,0.16489031759952302,0.849241876141549,0.150758123858451,0.6582177189065574,0.34178228109344255,0.6707338152033345,0.3292661847966654,0.5795167291861286,0.5122673037902702,0.5458920164881994
244997505,0.5719016314395671,0.4280983685604329,0.5733483095351362,0.42665169046486384,0.4709521450903861,0.5290478549096139,0.6145312418259692,0.38546875817403076,0.5491112123318977,0.45088878766810225,0.33499441332138824,0.6650055866786118,0.5185735662982967,0.4814264337017034,0.3763301184386109,0.623669881561389,0.5314189587894848,0.4685810412105152,0.6306440002608256,0.36935599973917443,0.6847725472723829,0.31522745272761715,0.5755693026607286,0.4244306973392714,0.6102264713277775,0.3897735286722224,0.6443377341200004,0.4750037374561093,0.5596707357880548
245085194,0.7026895008310325,0.2973104991689675,0.7048527637520852,0.29514723624791483,0.7726849353169141,0.227315064683086,0.630956483955196,0.369043516044804,0.6090216095645931,0.390978390435407,0.37352025654414023,0.6264797434558598,0.4673184302083595,0.5326815697916405,0.43421047551219466,0.5657895244878053,0.500706912261744,0.49929308773825587,0.6667440112201777,0.33325598877982227,0.5565991406060212,0.4434008593939788,0.5958712848261941,0.40412871517380594,0.49463122629689493,0.5053687737031051,0.5961346339718325,0.5159873287649481,0.5560609813683903
245229461,0.5970912862887798,0.40290871371122017,0.5952284085962423,0.4047715914037578,0.45086029447766784,0.5491397055223322,0.6305719100978253,0.36942808990217463,0.5545777548513622,0.4454222451486377,0.39484613930207446,0.6051538606979255,0.5335990592522186,0.4664009407477814,0.45131579113568965,0.5486842088643104,0.5541389686950157,0.4458610313049844,0.6836578545277642,0.3163421454722358,0.7564602964959272,0.24353970350407286,0.6011971785880886,0.3988028214119114,0.63446225089389785,0.36553774910610215,0.576919034781118,0.4561309860263829,0.5165250104037504
245192188,0.5986949608761412,0.4013050391238589,0.6036308533676251,0.39636914663237494,0.8061789019230741,0.193821098076926,0.67474220430957,0.32525779569043,0.5548706344123661,0.44512936558763394,0.376728290243283,0.623271709756717,0.5546995264410597,0.44530047355894026,0.45131579113568965,0.5486842088643104,0.5548060218315666,0.4451939781684335,0.5963730774063023,0.40362692259369776,0.6327044449252839,0.3672955550747162,0.533265008568662,0.46673499143133806,0.5530259729547645,0.4469740270452355,0.5859779593105137,0.44524722586368687,0.5156125925871002
240788520,0.613305400027281,0.38669459997271904,0.6137407396444693,0.3862592603555307,0.5015493601599628,0.4984506398400373,0.5902256392793477,0.4097743607206523,0.5549567217158453,0.4450432782841547,0.4107060737099808,0.5892939262900192,0.47270830544408715,0.5272916945559128,0.43421047551219466,0.5657895244878053,0.47357812118438086,0.5264218788156191,0.6912666508927616,0.3087333491072384,0.7164416743356147,0.2835583256643853,0.6055313096825521,0.39446869031744786,0.6114337465154631,0.38856625348453683,0.5775417253889122,0.526856786685766,0.5521992560373391
245206968,0.6558773595628145,0.3441226404371855,0.6538539131994939,0.34614608680050607,0.7485335081672885,0.2514664918327115,0.6827332884593932,0.3172667115406068,0.5797778971065973,0.4202221028934027,0.4516842257798719,0.5483157742201281,0.5656814680817095,0.43431853191829045,0.5217200896154494,0.4782799103845506,0.5188051106627528,0.48119488933724713,0.7362363716060707,0.2637636283939293,0.7290585719789078,0.2709414280210922,0.6290103981578103,0.37098960184218965,0.635692492395977,0.3643075076040229,0.5132978423023393,0.4577567106277688,0.48552727646505406
245061530,0.7195029607572239,0.2804970392427761,0.7236348655636431,0.27636513443635696,0.8203119810029936,0.17968801899700634,0.644535073615158,0.355464926384842,0.6118496053958641,0.3881503946041359,0.4331881397747168,0.5668118602252832,0.5133055299834663,0.4866944700165336,0.43421047551219466,0.5657895244878053,0.47837956290039163,0.5216204370996084,0.8421963022436498,0.15780369775635011,0.8903460499954884,0.10965395000451159,0.6576310034700333,0.34236899652996666,0.5889047694212124,0.4110952305787877,0.5663006923565442,0.504157453558071,0.5352290729573076
245216887,0.6256035012188927,0.3743964987811073,0.6248418068905505,0.37515819310944953,0.6661495733791041,0.333850426620896,0.5388693761264503,0.46113062387354975,0.5721686906734929,0.4278313093265071,0.37338683076410195,0.626613169235898,0.5766026681483153,0.4233973318516847,0.37633017191949636,0.6236698280805036,0.5974366962104668,0.40256330378953326,0.6599846310700597,0.34001536892994033,0.6650765042887978,0.33492349571120217,0.5965916350548716,0.40340836494512833,0.5608708508261199,0.43912914917388013,0.6251414986582009,0.41298031782060896,0.519060908239405
245152282,0.4568919992027316,0.5431080007972684,0.45367159963590087,0.5463284003640991,0.5071666273741081,0.4928333726258919,0.5771633999296955,0.42283660007030455,0.4746216850350721,0.5253783149649279,0.39004390838218705,0.609956091617813,0.5552556567395314,0.44474434326046863,0.45131579113568965,0.5486842088643104,0.4890910868076884,0.5109089131923116,0.6862582997399624,0.31374170026003756,0.6887400959084595,0.3112599040915404,0.5917906097301019,0.40820939026989816,0.612865417470963,0.3871345825290369,0.5793201502410616,0.4778266282263901,0.5285733892337259
242906329,0.5424675531635902,0.4575324468364098,0.5450741431631752,0.4549258568368249,0.6200728495159764,0.37992715048402353,0.46936074531520533,0.5306392546847947,0.5188423312700866,0.48115766872991333,0.36066862490767604,0.639331375092324,0.5187837881357666,0.48121621186423336,0.43421047551219466,0.5657895244878053,0.5135670720082646,0.48643292799173543,0.6065142858236339,0.39348571417636613,0.5818669311936833,0.4181330688063168,0.5620528688971881,0.4379471311028118,0.5062269371620559,0.4937730628379441,0.6025604497900646,0.4838245699279844,0.5431925098590245
245061918,0.5765509300076852,0.4234490699923148,0.5774411536283708,0.4225588463716292,0.7402717393415964,0.2597282606584036,0.6471474848409178,0.3528525151590822,0.5309292876751267,0.4690707123248733,0.36908438250155895,0.630915617498441,0.5220053597643247,0.4779946402356753,0.45131579113568965,0.5486842088643104,0.4515237703397486,0.5484762296602514,0.620534599573634,0.37946540042636595,0.6337451480852654,0.3662548519147346,0.5594920706167518,0.44050792938324834,0.5548558539406145,0.44514414605938535,0.5897999131813757,0.5132354349479633,0.5515176740646694
245108959,0.5153000941014745,0.4846999058985256,0.5131559421614738,0.4868440578385262,0.753554020173175,0.24644597982682506,0.5460337781386861,0.45396622186131386,0.4968327919544342,0.5031672080455658,0.3349292012806403,0.6650707987193597,0.516488120806672,0.48351187919332805,0.43421047551219466,0.5657895244878053,0.44383024695268974,0.5561697530473103,0.6591195057463355,0.3408804942536645,0.6108770506090953,0.3891229493909047,0.5898982282926692,0.4101017717073307,0.5094906038254474,0.49050939617455264,0.6154301616035824,0.5198408161203192,0.5676354888619508
245112638,0.48495253640023284,0.5150474635997672,0.48472327045941666,0.5152767295405833,0.5567280114084627,0.4432719885915372,0.5280950390355854,0.4719049609644146,0.49164618558379397,0.5083538144162061,0.43632034667052677,0.5636796533294732,0.5983005633233702,0.40169943667662983,0.45131579113568965,0.5486842088643104,0.6135343170769344,0.38646568292306566,0.43607011519435324,0.5639298848056468,0.3987509286379969,0.6012490713620031,0.4407009231409932,0.5592990768590068,0.4290323792457607,0.5709676207542393,0.5561819310968918,0.39408255979984774,0.4751322454483698
245015823,0.5523282575402151,0.44767174245978486,0.5464510417339936,0.4535489582660064,0.6447018236497144,0.3552981763502856,0.5777938129415664,0.4222061870584336,0.5195689814493267,0.48043101855067327,0.42818949151008456,0.5718105084899154,0.5666396444330517,0.43336035556694824,0.5217200896154494,0.4782799103845506,0.5649681363243628,0.43503186367563723,0.6143219846652583,0.38567801533474166,0.6141870857057996,0.3858129142942004,0.5594241417947994,0.4405758582052007,0.5734836822143153,0.42651631778568466,0.525045209437233,0.43419610962129274,0.47962065952926286
245124580,0.5707324501688202,0.42926754983117976,0.5702149426870187,0.42978505731298133,0.5480500772271089,0.4519499227728912,0.5302267853282843,0.4697732146717157,0.529615866063643,0.47038413393635703,0.4087789723697052,0.5912210276302948,0.5763539948442037,0.4236460051557963,0.43421047551219466,0.5657895244878053,0.5763148632752013,0.42368513672479857,0.692578240974207,0.30742175902579305,0.6562488413779757,0.3437511586220243,0.5971079924846925,0.40289200751530757,0.5941478496057843,0.40585215039421574,0.5785052760590501,0.42366557094029744,0.5010854234996738
245100656,0.5346843893807534,0.46531561061924664,0.535457970026453,0.46454202997354693,0.5949741712054466,0.40502582879455334,0.5577404376890285,0.4422595623109716,0.5151701009854576,0.48482989901454243,0.44059576616437257,0.5594042338356274,0.5580215298787571,0.4419784701212429,0.5217200896154494,0.4782799103845506,0.5565653235374718,0.44343467646252815,0.5591894039655034,0.4408105960344966,0.5291455970882242,0.4708544029117758,0.5157381886572412,0.4842618113427588,0.49582963448703693,0.504170365512963,0.518842072110089,0.44270657329188556,0.4807743227009873
245136772,0.6680472237506021,0.33195277624939795,0.6682326771074452,0.3317673228925548,0.5754922215460656,0.4245077784539344,0.6576388397174788,0.34236116028252117,0.5982725424854897,0.4017274575145104,0.31254911220821346,0.6874508877917865,0.45152654446109564,0.5484734555389044,0.3763301184386109,0.623669881561389,0.490642363087904,0.5093576369120959,0.9007710961076419,0.09922890389235807,0.9110423020720033,0.08895769792799671,0.6713624354509805,0.3286375645490195,0.6873274110703709,0.3126725889296291,0.6555603846765878,0.5289155462255002,0.592237965451044
245235524,0.528970609255383,0.4710293907446171,0.527452414828578,0.47254758517142204,0.5302453654535614,0.4697546345464386,0.6893854080531819,0.31061459194681806,0.5180887489083499,0.48191125109165006,0.30845916341368274,0.6915408365863173,0.5322866989842798,0.4677133010157201,0.45131579113568965,0.5486842088643104,0.5414823443479941,0.4585176556520059,0.6903896934171556,0.30961030658284444,0.6639734342245074,0.3360265657754926,0.5954160832700849,0.4045839167299151,0.5971264509569648,0.4028735490430352,0.6201125227253138,0.463115478333863,0.5416140005295884
245161993,0.5866346160978767,0.4133653839021233,0.5878501306821493,0.4121498693178507,0.3079732957095992,0.6920267042904008,0.5164422915704223,0.4835577084295777,0.5494133154217902,0.4505866845782099,0.3634144971620161,0.6365855028379839,0.506943603006579,0.493056396993421,0.45131579113568965,0.5486842088643104,0.5085130369992267,0.4914869630007732,0.7875732884598056,0.2124267115401944,0.8464105854738213,0.15358941452617875,0.6494476184936322,0.3505523815063678,0.6663220926628418,0.33367790733715813,0.5926348558511472,0.4922716799970971,0.5424532679241221
245134725,0.3897215305644608,0.6102784694355392,0.3853088573520127,0.6146911426479873,0.4679959128888679,0.5320040871111321,0.5374333989354272,0.46256660106457276,0.44344854262975364,0.5565514573702464,0.3556153013341915,0.6443846986658085,0.4631874274895561,0.5368125725104439,0.5217200896154494,0.4782799103845506,0.5205108802034935,0.47948911979650655,0.7202224736623407,0.2797775263376593,0.7696526555743107,0.2303473444256893,0.6139649571689197,0.38603504283108026,0.6251878913823031,0.3748121086176969,0.5613323045251796,0.5081508461534752,0.5347415753393274
245073284,0.6542448903919924,0.34575510960800765,0.6548763546132055,0.34512364538679446,0.7020000398636173,0.29799996013638275,0.684159875632285,0.315840124367715,0.5852084088907853,0.4147915911092147,0.40747062519940314,0.5925293748005969,0.5497130772962346,0.4502869227037653,0.3763301184386109,0.623669881561389,0.566684011002705,0.433315988997295,0.4528709908315173,0.5471290091684827,0.46459110139558357,0.5354088986044164,0.45357315471432647,0.5464268452856736,0.45728014709120485,0.5427198529087951,0.608099628180993,0.44180145585053016,0.5249505420157615
241596047,0.5700779367394708,0.42992206326052923,0.569975093719594,0.43002490628040596,0.47316678797013,0.52683321202987,0.6507464675291632,0.3492535324708368,0.5384839698223357,0.46151603017766435,0.3917999868544132,0.6082000131455868,0.47492604701274643,0.5250739529872536,0.3763301184386109,0.623669881561389,0.5031466810667311,0.4968533189332688,0.7374110481549297,0.26258895184507025,0.770383075179614,0.22961692482038598,0.6285149068525772,0.37148509314742273,0.6361429921948292,0.3638570078051708,0.6159349473534879,0.5109636359602612,0.5634492916568745
244989748,0.5525158908694846,0.4474841091305154,0.5489585197618272,0.4510414802381728,0.5201336080290311,0.479866391970969,0.563016386321521,0.43698361367847904,0.52497024829864,0.47502975170136,0.3529061995955457,0.6470938004044543,0.455537882414911,0.544462117585089,0.45131579113568965,0.5486842088643104,0.45422345132955627,0.5457765486704437,0.7195652655158137,0.2804347344841863,0.7580625174439395,0.24193748255606054,0.6173882188325533,0.38261178116744665,0.6111447533270258,0.38885524667297416,0.5978890046343823,0.5451193331277664,0.5715041688810744
245155947,0.5710124178482048,0.4289875821517952,0.5715340962390336,0.4284659037609664,0.4770026478935573,0.5229973521064427,0.672230634810529,0.327769365189471,0.5391717622475036,0.4608282377524965,0.31943597389113576,0.6805640261088642,0.5098487092502966,0.49015129074970337,0.3763301184386109,0.623669881561389,0.5113705743300322,0.48862942566996787,0.8354624832330448,0.16453751676695522,0.8696510242500644,0.13034897574993565,0.6602118117364563,0.3397881882635437,0.6563127975340144,0.34368720246598555,0.6521169538351266,0.4893903582098356,0.5707536560224811
245191383,0.6035985994568637,0.39640140054313633,0.6019104028487554,0.3980895971512446,0.5563872496234374,0.4436127503765625,0.6861586398633326,0.3138413601366674,0.5451776787475663,0.45482232125243366,0.4474308320450723,0.5525691679549277,0.5349407072292485,0.46505929277075153,0.43421047551219466,0.5657895244878053,0.5605698441790655,0.4394301558209344,0.7233277826650057,0.2766722173349943,0.7400082361709022,0.25999176382909783,0.6216230500436936,0.3783769499563065,0.548242921418688,0.451757078581312,0.5591793462213666,0.45224472429584295,0.5057120352586048
242882075,0.6231485434985025,0.3768514565014976,0.6212077996739521,0.3787922003260479,0.5156385942257584,0.4843614057742415,0.6180671107895472,0.38193288921045276,0.5657336073222966,0.43426639267770345,0.37154864977802504,0.628451350221975,0.5579377788154343,0.4420622211845657,0.45131579113568965,0.5486842088643104,0.5411070249548174,0.45889297504518267,0.5229664402544396,0.4770335597455604,0.5703447974393161,0.4296552025606839,0.45761378055352125,0.5423862194464788,0.5002342572391791,0.49976574276082075,0.5885677795431427,0.4504775981148742,0.5195226888290084
245098533,0.7553658951565747,0.24463410484342524,0.7576556150247817,0.2423443849752183,0.8774052828125564,0.12259471718744366,0.7710735481992841,0.2289264518007159,0.6284133317853361,0.37158666821466385,0.35835704549491587,0.6416429545050841,0.4797673384474995,0.5202326615525005,0.3763301184386109,0.623669881561389,0.45873816406225226,0.5412618359377477,0.8924432184894406,0.10755678151055931,0.92051476353345,0.07948523646655005,0.6697498044524632,0.33025019554753676,0.6937805685370511,0.306219431462949,0.6326564180332366,0.5307472487451241,0.5817018333891804
245015148,0.7885831080438429,0.21141689195615707,0.7982851346866808,0.20171486531331911,0.7394845831477179,0.26051541685228213,0.7212089560452017,0.27879104395479826,0.6481342582811178,0.35186574171888213,0.35835261094625537,0.6416473890537446,0.4867042732648956,0.5132957267351044,0.45131579113568965,0.5486842088643104,0.5074336590331731,0.49256634096682694,0.6446424558111612,0.35535754418883875,0.7009538881593448,0.2990461118406552,0.5607435095874155,0.4392564904125846,0.6099468255730464,0.39005317442695364,0.5951657989590275,0.5029310338509656,0.5490484164049966
245219956,0.6106922634608227,0.38930773653917733,0.6120720916430532,0.3879279083569468,0.4363138630871153,0.5636861369128847,0.5445557168817767,0.4554442831182233,0.5584403350285704,0.4415596649714296,0.30277272999784555,0.6972272700021545,0.47631424336572714,0.5236857566342729,0.3763301184386109,0.623669881561389,0.45368495174738244,0.5463150482526177,0.6133614547214131,0.3866385452785869,0.6008864870136197,0.39911351298638026,0.569791331362928,0.430208668637072,0.5418646162165898,0.45813538378341023,0.6604485757817717,0.5350004024434453,0.5977244891126086
