,Predicted Class,Class 1 Prob,Class 2 Prob,UNIQUE_ID,Protected
2002,0.0,0.5566769043374017,0.44332309566259825,244953146,0
689,0.0,0.5566000241313842,0.44339997586861574,245097608,0
1045,0.0,0.5565210522832227,0.4434789477167773,245241027,0
1070,0.0,0.5564505111302971,0.4435494888697029,245259886,0
953,0.0,0.5564071846666243,0.44359281533337586,245246002,0
1683,0.0,0.5562842511454681,0.44371574885453186,245037735,0
1497,0.0,0.5561674316942917,0.44383256830570816,245205790,0
206,0.0,0.5560381481917099,0.4439618518082902,245202022,0
1728,0.0,0.5560262092856504,0.44397379071434967,123005167,0
1266,0.0,0.5560154221408043,0.4439845778591955,245165299,0
194,0.0,0.5560145662590723,0.44398543374092775,245084500,0
610,0.0,0.5559813618832592,0.4440186381167407,244242718,0
1232,0.0,0.555945593895523,0.444054406104477,245170498,0
153,0.0,0.555877507692435,0.44412249230756495,245094164,0
1176,0.0,0.5557655063625764,0.4442344936374238,245107285,0
57,0.0,0.5557457023573947,0.44425429764260527,241092454,0
1076,0.0,0.5555826306660694,0.4444173693339307,245219596,0
1415,0.0,0.5555230181687966,0.4444769818312034,245173085,0
72,0.0,0.5555062559967409,0.44449374400325925,245085433,0
1499,0.0,0.5554686410617553,0.44453135893824486,245196790,0
2238,0.0,0.5554197179801431,0.44458028201985705,245116664,0
1634,0.0,0.5553913356839093,0.44460866431609053,235562614,0
1000,0.0,0.5552957839851981,0.4447042160148018,245162341,0
1309,0.0,0.5551979021030021,0.4448020978969977,245091525,0
1049,0.0,0.5551008407580375,0.44489915924196244,245200959,0
1584,0.0,0.5550642307770882,0.4449357692229121,245021713,0
2022,0.0,0.555059436160662,0.44494056383933794,245229020,0
417,0.0,0.5550114296791179,0.4449885703208822,236698490,0
1697,0.0,0.5548767413198861,0.44512325868011393,245085657,0
917,0.0,0.5548460062197602,0.4451539937802398,230985504,0
2003,0.0,0.554689761646979,0.445310238353021,229984071,0
790,0.0,0.5546775159870905,0.4453224840129096,245069762,0
1564,0.0,0.5545613446463148,0.44543865535368526,245106823,0
1981,0.0,0.5545567101376347,0.4454432898623652,245241642,0
1997,0.0,0.5543100045204106,0.44568999547958954,226725426,0
2236,0.0,0.5542627347703828,0.44573726522961726,244953133,0
2070,0.0,0.5542204013678591,0.4457795986321408,245070234,0
2193,0.0,0.5541596266620417,0.44584037333795834,245181576,0
1322,0.0,0.5540542375535906,0.4459457624464094,245118882,0
2027,0.0,0.5539658477703963,0.44603415222960374,245120940,0
765,0.0,0.5539065083207528,0.4460934916792471,245146219,0
1566,0.0,0.5538398142171499,0.44616018578285016,245142043,0
1332,0.0,0.5538183337030183,0.44618166629698186,245160307,0
617,0.0,0.553778137970328,0.44622186202967185,245074682,0
721,0.0,0.5537575348995308,0.44624246510046917,245098289,0
1469,0.0,0.5537299998671913,0.44627000013280876,245038356,0
1972,0.0,0.5535054265746254,0.44649457342537474,245155919,0
1871,0.0,0.5534893795582472,0.44651062044175277,245043700,0
1256,0.0,0.5534429749275646,0.44655702507243555,245066388,0
627,0.0,0.5532472120207411,0.4467527879792587,244964459,0
117,0.0,0.5531976174911345,0.44680238250886556,245202774,0
389,0.0,0.5530190552166926,0.4469809447833073,244982410,0
955,0.0,0.5529273343106023,0.44707266568939774,245065393,0
252,0.0,0.5528225993608044,0.4471774006391954,243009966,0
529,0.0,0.552806049654694,0.44719395034530607,245052715,0
384,0.0,0.5527881335952858,0.4472118664047143,245144693,0
2153,0.0,0.5524931201097187,0.4475068798902812,245197287,0
1761,0.0,0.5522646337805494,0.4477353662194507,245052255,0
842,0.0,0.5522581047860161,0.4477418952139839,245066685,0
424,0.0,0.5521824865019296,0.44781751349807036,245028135,0
1114,0.0,0.5521798184885318,0.44782018151146824,245133657,0
1354,0.0,0.5521508727307093,0.4478491272692909,245220483,0
680,0.0,0.5521474773637566,0.44785252263624337,245059742,0
390,0.0,0.5520724324341236,0.4479275675658765,245169787,0
1703,0.0,0.5520143714603829,0.44798562853961704,245099705,0
1592,0.0,0.5516999123907185,0.44830008760928153,245090685,0
761,0.0,0.5516449296223036,0.44835507037769645,245252129,0
1084,0.0,0.5516091307888518,0.4483908692111481,245151105,0
1262,0.0,0.5515599860076109,0.4484400139923892,245139839,0
1140,0.0,0.5514999537429063,0.44850004625709367,244993302,0
513,0.0,0.5514545921625997,0.44854540783740043,245180077,0
2005,0.0,0.5514455261207609,0.448554473879239,245221598,0
544,0.0,0.5514144235747472,0.44858557642525276,245156089,0
1241,0.0,0.5514105967047643,0.4485894032952357,122773960,0
515,0.0,0.5513861682407715,0.44861383175922837,240019554,0
536,0.0,0.55137037815602,0.44862962184397986,245090239,0
1531,0.0,0.5512181616845148,0.44878183831548507,245203249,0
873,0.0,0.5511309824208707,0.4488690175791292,245095602,0
1621,0.0,0.5510698210979882,0.44893017890201165,245056755,0
860,0.0,0.5509036767815151,0.44909632321848475,245094053,0
1557,0.0,0.5508772481998281,0.4491227518001718,245092129,0
471,0.0,0.5508657625078677,0.4491342374921322,245116708,0
258,0.0,0.5507794541504003,0.4492205458495998,133910211,0
1752,0.0,0.5507570680516269,0.4492429319483731,238470359,0
458,0.0,0.5507196122936004,0.44928038770639955,245187516,0
1715,0.0,0.5506342873412573,0.4493657126587429,230044120,0
1890,0.0,0.5505381352375346,0.44946186476246525,245114650,0
95,0.0,0.5504956613937899,0.4495043386062101,241986635,0
535,0.0,0.5504699768731676,0.4495300231268323,245067227,0
1763,0.0,0.5504539735257853,0.44954602647421443,245098542,0
1295,0.0,0.5504295786436993,0.44957042135630076,245199141,0
431,0.0,0.5504106661107846,0.4495893338892155,245186049,0
1396,0.0,0.5503723832640887,0.44962761673591134,242442413,0
2043,0.0,0.5503323564553333,0.4496676435446668,245109224,0
699,0.0,0.5502546790933748,0.44974532090662506,245042066,0
703,0.0,0.5502225460654602,0.4497774539345397,245134681,0
1582,0.0,0.550170951640467,0.44982904835953297,245240363,0
1990,0.0,0.5500703293398519,0.4499296706601483,245037442,0
485,0.0,0.5500558109787798,0.44994418902122013,233995410,0
1514,0.0,0.5500431345359273,0.4499568654640727,245103573,0
1371,0.0,0.5500193699881296,0.44998063001187044,245134970,0
24,0.0,0.5499821599677233,0.4500178400322767,245192188,0
1917,0.0,0.5499443113658353,0.4500556886341646,245180993,0
1233,0.0,0.5499222493174808,0.45007775068251904,245021850,0
882,0.0,0.549816876777942,0.4501831232220577,245145042,0
2215,0.0,0.5498086410925688,0.45019135890743117,245101417,0
493,0.0,0.5497646402632197,0.4502353597367803,233263815,0
1909,0.0,0.5497635998099584,0.4502364001900416,245127138,0
494,0.0,0.5496433513074274,0.45035664869257247,244848623,0
406,0.0,0.5495135050801657,0.4504864949198343,245226045,0
988,0.0,0.5495081072517423,0.45049189274825774,245146502,0
591,0.0,0.5494726572093124,0.45052734279068757,245087708,0
1128,0.0,0.5494632231709804,0.45053677682901955,245057597,0
451,0.0,0.5494157984514358,0.450584201548564,245178750,0
742,0.0,0.5493874376751204,0.45061256232487973,245141007,0
1273,0.0,0.5493871617860057,0.45061283821399406,245074048,0
203,0.0,0.5493797150882896,0.4506202849117104,245052007,0
372,0.0,0.5492208491548304,0.4507791508451695,245175044,0
257,0.0,0.5491639433591138,0.4508360566408861,244987529,0
504,0.0,0.5489619252226254,0.4510380747773746,245041848,0
723,0.0,0.5488045550392793,0.45119544496072067,245278411,0
1444,0.0,0.5487878799223924,0.4512121200776077,245107646,0
296,0.0,0.5487488661843575,0.4512511338156424,244985780,0
891,0.0,0.5485903134247514,0.4514096865752485,244932780,0
2024,0.0,0.5485159210277606,0.45148407897223947,245173300,0
1398,0.0,0.5484940781399971,0.45150592186000293,245085101,0
2123,0.0,0.5483217165746256,0.4516782834253744,245114667,0
1082,0.0,0.5482710393141649,0.4517289606858351,245172585,0
602,0.0,0.5482617054909982,0.4517382945090017,245109218,0
851,0.0,0.5482612154104118,0.4517387845895881,244935669,0
877,0.0,0.5482104057151521,0.45178959428484794,245133666,0
2205,0.0,0.5479053316151037,0.4520946683848963,245064506,0
1473,0.0,0.5478430334435498,0.4521569665564503,125521028,0
1670,0.0,0.5477980604034131,0.452201939596587,245097521,0
56,0.0,0.5477181965863345,0.45228180341366553,242129605,0
366,0.0,0.547703359700178,0.4522966402998221,244169670,0
753,0.0,0.5476969578739886,0.4523030421260114,245192569,0
1626,0.0,0.5476943465320729,0.45230565346792695,238465003,0
1358,0.0,0.547581994678587,0.4524180053214131,245140334,0
1281,0.0,0.5475236925411601,0.45247630745883977,242196579,0
1231,0.0,0.5474942416830845,0.4525057583169154,245037789,0
1234,0.0,0.54748848820341,0.45251151179659,245171114,0
2060,0.0,0.5473174842278992,0.45268251577210067,245030691,0
58,0.0,0.5472849873625744,0.45271501263742564,245206667,0
2069,0.0,0.5472053723291083,0.45279462767089174,245205015,0
335,0.0,0.5471915235624383,0.4528084764375617,245080593,0
1838,0.0,0.547114035578783,0.4528859644212169,245066035,0
1735,0.0,0.5469804584732372,0.4530195415267627,245186678,0
1983,0.0,0.5468924882736574,0.45310751172634256,245102528,0
1800,0.0,0.5468258087122517,0.4531741912877482,121953360,0
659,0.0,0.5468068162135967,0.45319318378640316,245020690,0
1546,0.0,0.5467221472895436,0.45327785271045634,245140829,0
465,0.0,0.5467145588154435,0.45328544118455655,245012501,0
849,0.0,0.546642777379531,0.45335722262046896,245051416,0
65,0.0,0.5466164539186537,0.4533835460813465,245075574,0
983,0.0,0.5466038103060752,0.45339618969392476,240362379,0
386,0.0,0.5464254617971597,0.4535745382028402,245005546,0
415,0.0,0.5463462645080015,0.4536537354919984,244940132,0
576,0.0,0.5462842053431947,0.45371579465680545,245151303,0
15,0.0,0.546263107606543,0.4537368923934572,245096151,0
701,0.0,0.5462448118332847,0.45375518816671523,124627996,0
319,0.0,0.5461421038674955,0.4538578961325046,245148232,0
1822,0.0,0.5460433415745967,0.4539566584254034,245097228,0
1764,0.0,0.5460346823914035,0.4539653176085966,244957504,0
641,0.0,0.5459167314075102,0.4540832685924899,245067450,0
1603,0.0,0.5456981859174181,0.4543018140825816,245142238,0
1700,0.0,0.5455327038151109,0.45446729618488896,245221012,0
623,0.0,0.5454422495802034,0.4545577504197966,245175605,0
243,0.0,0.5453224608808922,0.4546775391191079,244961587,0
1949,0.0,0.5452146130461183,0.45478538695388154,245113114,0
821,0.0,0.5451797936148599,0.4548202063851402,244956548,0
244,0.0,0.5451429693133779,0.45485703068662203,245152675,0
1059,0.0,0.5448205717252005,0.4551794282747994,244964786,0
0,0.0,0.5446791491884202,0.45532085081157986,245203329,0
392,0.0,0.5446243731526702,0.45537562684732985,245102007,0
173,0.0,0.5445644886876625,0.4554355113123374,245084645,0
1857,0.0,0.5445395950389785,0.4554604049610214,128056006,0
1998,0.0,0.5444728605332575,0.45552713946674245,245155678,0
1929,0.0,0.5444174906599624,0.4555825093400376,245248101,0
354,0.0,0.5443941537404308,0.45560584625956935,245175066,0
448,0.0,0.5442860936769983,0.45571390632300157,245070991,0
1208,0.0,0.5442353142331298,0.4557646857668704,244936678,0
1509,0.0,0.5441818151039993,0.4558181848960007,245205873,0
1219,0.0,0.5441594333028277,0.45584056669717243,245090277,0
1658,0.0,0.5441350600753533,0.45586493992464683,245211665,0
1710,0.0,0.5440877706163638,0.455912229383636,245152331,0
1062,0.0,0.5440140914325433,0.4559859085674566,242701989,0
1050,0.0,0.544010158299436,0.45598984170056406,245179623,0
517,0.0,0.5439863890064494,0.45601361099355064,245124554,0
28,0.0,0.5438413193769109,0.45615868062308906,245216887,0
1089,0.0,0.5438321260317474,0.45616787396825276,245248745,0
1536,0.0,0.5437966322313668,0.4562033677686332,122883674,0
1744,0.0,0.5437862236424444,0.4562137763575555,245190028,0
595,0.0,0.5437644563097096,0.4562355436902903,245185674,0
606,0.0,0.5436636696093877,0.4563363303906125,245084165,0
457,0.0,0.543580100071548,0.45641989992845194,245016647,0
1368,0.0,0.5434707133457423,0.45652928665425785,245116930,0
996,0.0,0.5433670015382629,0.45663299846173705,244629031,0
1117,0.0,0.5433480897236214,0.45665191027637847,245113597,0
932,0.0,0.5431946141535553,0.45680538584644476,245114158,0
651,0.0,0.5430491209901337,0.45695087900986614,245185343,0
1860,0.0,0.5429486424366063,0.45705135756339355,245127936,0
1872,0.0,0.5429233077160833,0.4570766922839165,125857499,0
1979,0.0,0.542890981321852,0.4571090186781479,245142107,0
1766,0.0,0.5428809228095105,0.4571190771904894,239394100,0
792,0.0,0.5427827950653163,0.45721720493468376,245096499,0
2227,0.0,0.5427524138288364,0.45724758617116346,245226779,0
1803,0.0,0.5425434751697495,0.45745652483025023,122486436,0
2211,0.0,0.5425146131860592,0.457485386813941,245247439,0
2225,0.0,0.5425059740741277,0.4574940259258724,223699200,0
362,0.0,0.5424395856263733,0.4575604143736267,245086817,0
1651,0.0,0.5424325341183311,0.4575674658816689,245107110,0
748,0.0,0.5423802038506317,0.45761979614936826,245074268,0
397,0.0,0.5423573567585196,0.4576426432414806,245133544,0
1982,0.0,0.5423476093984418,0.4576523906015579,245051329,0
871,0.0,0.5423147152209453,0.4576852847790546,245100492,0
1880,0.0,0.542291523322344,0.45770847667765613,245084788,0
1264,0.0,0.5422697459832602,0.45773025401673983,245118453,0
110,0.0,0.5422393190275554,0.4577606809724445,245123873,0
1315,0.0,0.5420859685381982,0.4579140314618017,244953974,0
1461,0.0,0.5420799458037294,0.4579200541962706,245102058,0
2066,0.0,0.5420288501615936,0.4579711498384064,245079332,0
935,0.0,0.5419035578759878,0.45809644212401224,245014942,0
1927,0.0,0.5418723767925807,0.4581276232074192,245099000,0
1915,0.0,0.5417433922194412,0.4582566077805587,245135734,0
1193,0.0,0.5417053408846187,0.4582946591153812,125237367,0
5,0.0,0.5416888866071011,0.4583111133928988,245225283,0
1693,0.0,0.5416296578255776,0.4583703421744223,245055627,0
181,0.0,0.5416006783067209,0.45839932169327907,239583219,0
1198,0.0,0.5415318755327246,0.4584681244672754,245155518,0
1067,0.0,0.5414992398223814,0.4585007601776185,123184668,0
478,0.0,0.5414680109751437,0.4585319890248563,245060099,0
1120,0.0,0.5414239417272145,0.45857605827278525,245187809,0
1542,0.0,0.5413681882089605,0.4586318117910395,245067578,0
531,0.0,0.5413473350628523,0.4586526649371478,245037991,0
677,0.0,0.5412349658568948,0.45876503414310543,245119013,0
2230,0.0,0.5412103241260964,0.4587896758739036,245171185,0
262,0.0,0.5411754363506713,0.4588245636493288,245052570,0
1116,0.0,0.5411043781028624,0.45889562189713773,241584254,0
733,0.0,0.5410793910381444,0.4589206089618558,245146910,0
289,0.0,0.5408731223271918,0.45912687767280835,241590422,0
1879,0.0,0.5408705484614629,0.4591294515385369,245054898,0
897,0.0,0.5408694493342755,0.45913055066572445,245011479,0
1435,0.0,0.5407734552305444,0.4592265447694556,234625315,0
626,0.0,0.5407104720038212,0.45928952799617884,245117209,0
1751,0.0,0.5406066587224996,0.4593933412775002,245170535,0
1662,0.0,0.5405908747333021,0.4594091252666979,245212568,0
1580,0.0,0.5404955898165504,0.4595044101834496,245101926,0
665,0.0,0.5404115618265439,0.4595884381734559,223891829,0
1148,0.0,0.5404016617206984,0.4595983382793017,245216837,0
2014,0.0,0.5403311311885688,0.45966886881143126,245128723,0
1907,0.0,0.5403099831644187,0.4596900168355813,245033187,0
1280,0.0,0.5403048976599036,0.4596951023400965,245108003,0
1597,0.0,0.5401105136477826,0.45988948635221755,245174884,0
2109,0.0,0.5399516090229204,0.4600483909770797,245269934,0
2078,0.0,0.5399352715216291,0.4600647284783709,245211300,0
1648,0.0,0.5398929809109317,0.4601070190890683,245122787,0
1561,0.0,0.539804427449511,0.46019557255048904,245060833,0
1968,0.0,0.5397908277359936,0.4602091722640065,245186112,0
164,0.0,0.5397739232433068,0.4602260767566934,245178847,0
771,0.0,0.5395637104348582,0.46043628956514193,245100202,0
312,0.0,0.5395412646076698,0.46045873539232995,245170974,0
1747,0.0,0.5395196710042092,0.46048032899579083,245229323,0
2053,0.0,0.539459455959237,0.46054054404076294,245244735,0
120,0.0,0.5393350068639261,0.46066499313607395,245135578,0
1491,0.0,0.5392514354939282,0.4607485645060719,245108449,0
419,0.0,0.5390238753158328,0.46097612468416715,245187519,0
675,0.0,0.5389105411192088,0.4610894588807913,245171396,0
1552,0.0,0.5388599785775179,0.4611400214224821,245125053,0
1320,0.0,0.5386345902595667,0.4613654097404332,245275151,0
1878,0.0,0.5384333406437981,0.46156665935620167,245124778,0
1918,0.0,0.5383415847967519,0.461658415203248,232579258,0
672,0.0,0.5380998265231196,0.46190017347688034,244958003,0
682,0.0,0.5380078637208059,0.4619921362791941,245123750,0
1887,0.0,0.5378101248419465,0.46218987515805376,245152512,0
13,0.0,0.5377250897297339,0.46227491027026596,245185380,0
1614,0.0,0.537696338036475,0.4623036619635252,233968011,0
1796,0.0,0.537668081230268,0.462331918769732,245062199,0
1568,0.0,0.5376552566922814,0.4623447433077185,245128153,0
379,0.0,0.5376257208914147,0.4623742791085854,245196796,0
1674,0.0,0.5376223739790125,0.46237762602098753,245226499,0
839,0.0,0.5375532934468454,0.4624467065531545,244992620,0
1844,0.0,0.5373657162741293,0.4626342837258706,244954960,0
1977,0.0,0.5373399154647281,0.4626600845352719,245011544,0
1884,0.0,0.5373392027470678,0.4626607972529322,245246381,0
1211,0.0,0.5371045786092428,0.46289542139075734,245255189,0
1447,0.0,0.5370633025837188,0.4629366974162813,245086741,0
1706,0.0,0.5370231597429366,0.46297684025706326,245187004,0
1238,0.0,0.5368846438591985,0.46311535614080135,245247256,0
1028,0.0,0.5367776107139034,0.46322238928609644,245043777,0
308,0.0,0.5367474167610297,0.4632525832389704,231025818,0
741,0.0,0.5367351754725985,0.4632648245274016,245129996,0
1333,0.0,0.536725609819505,0.4632743901804949,245169673,0
1302,0.0,0.5365367189902004,0.4634632810097996,245180089,0
1768,0.0,0.5364841896174531,0.463515810382547,122369165,0
472,0.0,0.5364714871187443,0.4635285128812558,245108955,0
2095,0.0,0.5364209523903302,0.46357904760966984,245102812,0
884,0.0,0.5361425043281505,0.46385749567184936,245087317,0
1386,0.0,0.5361302675667671,0.4638697324332329,245063868,0
1935,0.0,0.5360487000614763,0.46395129993852363,245095918,0
1830,0.0,0.536046689368003,0.4639533106319972,244988205,0
1429,0.0,0.5360069551431612,0.4639930448568386,245060567,0
178,0.0,0.5359554128959797,0.46404458710401997,235137680,0
199,0.0,0.5359271770122117,0.46407282298778846,239474138,0
39,0.0,0.535627413562098,0.464372586437902,245161993,0
1636,0.0,0.5356267247496377,0.46437327525036215,245043801,0
1886,0.0,0.5354651297186114,0.4645348702813887,245191124,0
2041,0.0,0.5354131766616077,0.4645868233383923,245195504,0
276,0.0,0.5353459255671527,0.46465407443284745,245135827,0
832,0.0,0.5352368323151461,0.4647631676848538,244973486,0
1823,0.0,0.5352258714722542,0.46477412852774586,245087253,0
1047,0.0,0.535211195278338,0.464788804721662,245146885,0
1690,0.0,0.535210927733012,0.46478907226698796,245044396,0
1628,0.0,0.5351735999513392,0.46482640004866077,245207096,0
1571,0.0,0.5351555301962695,0.46484446980373034,244762809,0
1618,0.0,0.5351450997198955,0.4648549002801042,245144430,0
2012,0.0,0.5351327845287661,0.46486721547123394,245060970,0
1655,0.0,0.5351279214161335,0.4648720785838663,245075618,0
1833,0.0,0.5349264604204552,0.46507353957954467,245181475,0
1684,0.0,0.5348623495269735,0.46513765047302635,245196374,0
428,0.0,0.5347776927165981,0.46522230728340175,245043116,0
1002,0.0,0.5347529997250596,0.4652470002749404,245103477,0
1657,0.0,0.5347397143117143,0.46526028568828565,245047166,0
1385,0.0,0.5347118549211458,0.46528814507885435,245142086,0
998,0.0,0.534557867560595,0.46544213243940497,245146410,0
1081,0.0,0.5345321494331569,0.46546785056684314,245226345,0
2034,0.0,0.5344549184645626,0.4655450815354373,245186409,0
1032,0.0,0.534409419796889,0.4655905802031109,245118097,0
755,0.0,0.5343172088495132,0.4656827911504868,245117218,0
678,0.0,0.5343120320555523,0.46568796794444767,245151287,0
1616,0.0,0.5341107043762372,0.46588929562376286,244967034,0
977,0.0,0.5340097326556025,0.4659902673443975,245205872,0
291,0.0,0.5339687550008141,0.4660312449991857,245115005,0
611,0.0,0.5337194805221365,0.4662805194778633,245166310,0
1297,0.0,0.5336826133028673,0.46631738669713263,244978580,0
2190,0.0,0.5336160134953895,0.46638398650461044,245147943,0
2039,0.0,0.5336123327971655,0.4663876672028346,130673714,0
1854,0.0,0.533611416506353,0.466388583493647,244981928,0
1343,0.0,0.5335784432221929,0.4664215567778068,245140443,0
1941,0.0,0.5335232185305309,0.46647678146946914,245181416,0
1472,0.0,0.533280796423637,0.4667192035763631,245043129,0
528,0.0,0.5332642041179334,0.46673579588206665,245161977,0
99,0.0,0.5331650618488261,0.46683493815117394,245080520,0
1318,0.0,0.5330494971738657,0.4669505028261342,245211320,0
279,0.0,0.5329559359612762,0.4670440640387236,245186537,0
1709,0.0,0.5327889649927041,0.46721103500729605,245127441,0
38,0.0,0.5327402827019266,0.4672597172980732,245235524,0
1254,0.0,0.5327368446471469,0.46726315535285323,244999226,0
1841,0.0,0.5326353496350047,0.4673646503649953,245117013,0
2136,0.0,0.53250474229628,0.4674952577037199,125028230,0
2092,0.0,0.5324781254502867,0.46752187454971333,245176908,0
2016,0.0,0.5323555226515707,0.4676444773484294,245121005,0
2093,0.0,0.532109982631871,0.4678900173681289,245047967,0
345,0.0,0.5320362064867017,0.4679637935132983,245007561,0
1595,0.0,0.5320309680514886,0.4679690319485115,245219383,0
975,0.0,0.5320207896893828,0.46797921031061707,245055346,0
75,0.0,0.5319838051781121,0.468016194821888,245153046,0
2076,0.0,0.5317365152769458,0.4682634847230541,245180336,0
1304,0.0,0.5317237460005323,0.4682762539994677,244945818,0
420,0.0,0.5316979293083929,0.4683020706916071,244968095,0
1797,0.0,0.531583896270027,0.468416103729973,245126833,0
468,0.0,0.5315526474638463,0.46844735253615366,245117486,0
2189,0.0,0.5314010782951276,0.46859892170487244,245120380,0
1217,0.0,0.5313615818495268,0.46863841815047325,245129317,0
572,0.0,0.5313549908255559,0.46864500917444424,245083899,0
519,0.0,0.5309807173047681,0.4690192826952318,245170368,0
176,0.0,0.53095009918428,0.46904990081572,245112206,0
42,0.0,0.5308959628393772,0.46910403716062277,241596047,0
1914,0.0,0.5308334377721308,0.46916656222786934,230510806,0
956,0.0,0.5308050241093936,0.4691949758906065,245107744,0
1158,0.0,0.5307534775042274,0.46924652249577264,245194874,0
162,0.0,0.5307431127717381,0.46925688722826187,239598404,0
633,0.0,0.5307209358098739,0.4692790641901262,245087624,0
2074,0.0,0.5307126579046887,0.46928734209531137,245081002,0
2243,0.0,0.5307060350359145,0.46929396496408543,245184973,0
574,0.0,0.5306721011750065,0.4693278988249936,245032067,0
522,0.0,0.5306502856432708,0.4693497143567293,245254444,0
435,0.0,0.5305046917272497,0.4694953082727503,244984721,0
98,0.0,0.5303181984001413,0.46968180159985873,245195035,0
814,0.0,0.5303097423695773,0.4696902576304228,245011008,0
343,0.0,0.5302450903473925,0.4697549096526073,236248808,0
143,0.0,0.5301641544059257,0.46983584559407426,245113575,0
1733,0.0,0.5301623635021228,0.46983763649787696,245216758,0
984,0.0,0.5301489882123538,0.4698510117876461,245274386,0
730,0.0,0.5301205960801555,0.4698794039198447,245120912,0
1061,0.0,0.5300207759631569,0.46997922403684306,245090795,0
881,0.0,0.5299792505694556,0.4700207494305444,245207622,0
1908,0.0,0.5299759277496173,0.47002407225038256,245036088,0
358,0.0,0.5299594585499574,0.4700405414500426,245148020,0
1107,0.0,0.5299401569935551,0.47005984300644493,245089635,0
926,0.0,0.5298454181433059,0.47015458185669395,245154295,0
825,0.0,0.5298083515947686,0.47019164840523137,121638744,0
1553,0.0,0.5297347027526417,0.4702652972473582,242922263,0
454,0.0,0.5297199100835073,0.47028008991649267,235093889,0
894,0.0,0.5295486442255437,0.4704513557744564,245201938,0
922,0.0,0.5295429882841475,0.47045701171585236,245198272,0
1944,0.0,0.5295235755982195,0.4704764244017804,245118023,0
726,0.0,0.5295157700713401,0.4704842299286598,245194451,0
1299,0.0,0.5294263203773815,0.4705736796226184,245201797,0
414,0.0,0.5294181703431564,0.4705818296568436,245179789,0
1988,0.0,0.5292126110292693,0.47078738897073047,244991655,0
638,0.0,0.5291905930060478,0.4708094069939523,245063904,0
657,0.0,0.5290768170554133,0.47092318294458657,244963164,0
315,0.0,0.5290655813318907,0.4709344186681094,245046316,0
213,0.0,0.5289311502993443,0.47106884970065566,245187838,0
1987,0.0,0.528923673235652,0.47107632676434785,245133730,0
331,0.0,0.5288728030500885,0.47112719694991156,245166714,0
1098,0.0,0.5288432754953988,0.4711567245046012,245140866,0
365,0.0,0.5288175395346357,0.4711824604653643,245112222,0
46,0.0,0.5288139908709895,0.47118600912901054,242882075,0
815,0.0,0.5285630041830189,0.47143699581698095,245061207,0
1755,0.0,0.5285274866978427,0.47147251330215745,244989604,0
2210,0.0,0.5284749414164926,0.4715250585835074,245076352,0
1545,0.0,0.5284602991878682,0.4715397008121318,128601644,0
122,0.0,0.5283838405977634,0.47161615940223667,244987651,0
1937,0.0,0.5283756018950035,0.4716243981049964,123305025,0
1936,0.0,0.5280923027844431,0.471907697215557,244997072,0
2035,0.0,0.5280679902861076,0.47193200971389254,245141516,0
170,0.0,0.5278286263082252,0.4721713736917747,239173408,0
267,0.0,0.527755088279453,0.4722449117205469,244964512,0
2142,0.0,0.5277253112913464,0.47227468870865347,245187329,0
1493,0.0,0.527694957217603,0.472305042782397,245147147,0
1118,0.0,0.5276581090429646,0.47234189095703544,244952880,0
2054,0.0,0.527622326747435,0.4723776732525648,245179910,0
1659,0.0,0.5275670689627077,0.4724329310372922,245085350,0
1196,0.0,0.5275262581291743,0.4724737418708256,245085940,0
1985,0.0,0.5274307094277948,0.4725692905722051,245172910,0
1247,0.0,0.5272919909031365,0.47270800909686356,245251641,0
2010,0.0,0.52725566447602,0.47274433552398,244994659,0
526,0.0,0.5270960392959261,0.472903960704074,245067068,0
1903,0.0,0.527068876764119,0.4729311232358809,245075032,0
222,0.0,0.5269907377242837,0.47300926227571616,237890259,0
1351,0.0,0.5269532108353964,0.4730467891646037,244962788,0
614,0.0,0.5269376778573029,0.4730623221426972,245241743,0
746,0.0,0.5268192725180907,0.4731807274819093,245112933,0
491,0.0,0.5267819201972683,0.47321807980273173,244984990,0
1221,0.0,0.5266385695343049,0.473361430465695,245089362,0
931,0.0,0.5264699708104239,0.473530029189576,245155926,0
402,0.0,0.526425413969492,0.4735745860305078,126151038,0
645,0.0,0.5263459131422021,0.4736540868577977,245061861,0
249,0.0,0.5262177398036489,0.47378226019635106,245051900,0
1782,0.0,0.5261687834989679,0.47383121650103205,245139897,0
1027,0.0,0.5261408879257151,0.47385911207428477,245196076,0
78,0.0,0.5260296428637495,0.47397035713625046,245117338,0
2020,0.0,0.5259999198433566,0.4740000801566435,245162029,0
1131,0.0,0.5259561481472971,0.4740438518527029,245247459,0
1293,0.0,0.5259229172045911,0.474077082795409,245156058,0
322,0.0,0.5256952173989068,0.4743047826010931,244935111,0
1652,0.0,0.5256399244189687,0.47436007558103127,245112739,0
2049,0.0,0.5254198845361155,0.47458011546388434,242938701,0
2019,0.0,0.5254155117753189,0.4745844882246811,245092118,0
1726,0.0,0.5254014026783529,0.47459859732164716,245141549,0
773,0.0,0.5253377095417251,0.47466229045827485,245067806,0
969,0.0,0.5253350278346349,0.47466497216536524,245100351,0
1793,0.0,0.5249822034098263,0.4750177965901737,245171692,0
2071,0.0,0.5249117650419395,0.47508823495806046,244998736,0
1895,0.0,0.5248190253912476,0.4751809746087525,245091226,0
1957,0.0,0.5247491434291229,0.47525085657087723,245167380,0
